"effort","total_infected"
0,3273
0.01,3001
0.06,1668
0.11,803
0.16,628
0.21,482
0.26,224
0.31,4
0.36,4
0.41,4
0.46,4
0.51,4
0.56,4
0.61,2
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
