"effort","total_infected"
0,3273
0.01,3001
0.06,1668
0.11,801
0.16,651
0.21,505
0.26,238
0.31,22
0.36,6
0.41,5
0.46,4
0.51,3
0.56,2
0.61,1
0.66,1
0.71,1
0.76,1
0.81,1
0.86,1
0.91,1
0.96,1
