"effort","total_infected"
0,3273
0.01,2992
0.06,1685
0.11,797
0.16,630
0.21,5
0.26,5
0.31,5
0.36,5
0.41,5
0.46,5
0.51,4
0.56,4
0.61,4
0.66,4
0.71,4
0.76,2
0.81,2
0.86,2
0.91,2
0.96,2
