"effort","total_infected"
0,3273
0.01,2992
0.06,1668
0.11,787
0.16,624
0.21,486
0.26,74
0.31,58
0.36,31
0.41,23
0.46,15
0.51,14
0.56,9
0.61,4
0.66,3
0.71,3
0.76,3
0.81,3
0.86,3
0.91,3
0.96,2
