"effort","total_infected"
0,1249
0.01,1268
0.06,1167
0.11,1116
0.16,1051
0.21,1027
0.26,918
0.31,923
0.36,889
0.41,858
0.46,781
0.51,788
0.56,786
0.61,779
0.66,750
0.71,750
0.76,757
0.81,748
0.86,739
0.91,746
0.96,721
