"effort","total_infected"
0,1257
0.01,1226
0.06,1154
0.11,1096
0.16,1044
0.21,974
0.26,912
0.31,866
0.36,831
0.41,808
0.46,782
0.51,767
0.56,752
0.61,722
0.66,702
0.71,686
0.76,688
0.81,683
0.86,678
0.91,682
0.96,667
