"effort","total_infected"
0,1251
0.01,1243
0.06,1190
0.11,1094
0.16,1046
0.21,999
0.26,946
0.31,944
0.36,881
0.41,865
0.46,823
0.51,799
0.56,796
0.61,760
0.66,771
0.71,744
0.76,748
0.81,743
0.86,740
0.91,785
0.96,737
