time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3213, 73, 0
3, 3120, 166, 0
4, 2492, 794, 0
5, 1477, 1808, 1
6, 552, 2729, 5
7, 204, 3035, 47
8, 70, 3100, 116
9, 32, 2694, 560
10, 22, 1800, 1464
11, 16, 761, 2509
12, 15, 263, 3008
13, 13, 83, 3190
14, 13, 37, 3236
15, 13, 14, 3259
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 0, 3273
