time, s, i, r
0, 3285, 1, 0
1, 3191, 95, 0
2, 2728, 558, 0
3, 2204, 1082, 0
4, 1010, 2276, 0
5, 292, 2993, 1
6, 115, 3096, 75
7, 39, 2911, 336
8, 24, 2481, 781
9, 16, 1312, 1958
10, 15, 444, 2827
11, 13, 139, 3134
12, 13, 46, 3227
13, 13, 19, 3254
14, 13, 6, 3267
15, 13, 3, 3270
16, 13, 0, 3273
