time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3269, 17, 0
4, 3268, 18, 0
5, 3179, 106, 1
6, 2262, 1023, 1
7, 788, 2496, 2
8, 364, 2917, 5
9, 88, 3180, 18
10, 40, 3156, 90
11, 21, 2403, 862
12, 17, 1124, 2145
13, 13, 439, 2834
14, 13, 130, 3143
15, 13, 42, 3231
16, 13, 16, 3257
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
