time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3282, 4, 0
3, 3207, 79, 0
4, 2462, 824, 0
5, 939, 2346, 1
6, 505, 2780, 1
7, 167, 3115, 4
8, 65, 3153, 68
9, 31, 2574, 681
10, 22, 1286, 1978
11, 17, 616, 2653
12, 15, 216, 3055
13, 14, 76, 3196
14, 13, 31, 3242
15, 13, 14, 3259
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 1, 3272
19, 13, 0, 3273
