time, s, i, r
0, 3285, 1, 0
1, 3281, 5, 0
2, 3281, 5, 0
3, 3182, 104, 0
4, 2597, 689, 0
5, 1830, 1455, 1
6, 583, 2699, 4
7, 228, 3053, 5
8, 69, 3151, 66
9, 34, 2872, 380
10, 21, 2084, 1181
11, 15, 852, 2419
12, 15, 291, 2980
13, 13, 89, 3184
14, 13, 38, 3235
15, 13, 13, 3260
16, 13, 6, 3267
17, 13, 2, 3271
18, 13, 0, 3273
