time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3276, 10, 0
4, 3268, 18, 0
5, 3215, 70, 1
6, 2923, 362, 1
7, 1505, 1779, 2
8, 679, 2599, 8
9, 296, 2976, 14
10, 105, 3153, 28
11, 58, 2979, 249
12, 29, 1847, 1410
13, 21, 906, 2359
14, 15, 365, 2906
15, 15, 140, 3131
16, 13, 58, 3215
17, 13, 27, 3246
18, 13, 12, 3261
19, 13, 5, 3268
20, 13, 2, 3271
21, 13, 0, 3273
