time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3272, 14, 0
3, 3270, 16, 0
4, 3170, 116, 0
5, 2048, 1237, 1
6, 751, 2532, 3
7, 410, 2870, 6
8, 100, 3172, 14
9, 42, 3139, 105
10, 20, 2264, 1002
11, 17, 1071, 2198
12, 13, 468, 2805
13, 13, 143, 3130
14, 13, 46, 3227
15, 13, 15, 3258
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
