time, s, i, r
0, 3285, 1, 0
1, 3280, 6, 0
2, 3153, 133, 0
3, 2822, 464, 0
4, 1920, 1366, 0
5, 662, 2623, 1
6, 237, 3047, 2
7, 72, 3177, 37
8, 34, 2990, 262
9, 20, 2188, 1078
10, 16, 948, 2322
11, 15, 315, 2956
12, 13, 90, 3183
13, 13, 34, 3239
14, 13, 13, 3260
15, 13, 6, 3267
16, 13, 3, 3270
17, 13, 0, 3273
