time, s, i, r
0, 3285, 1, 0
1, 3274, 12, 0
2, 3274, 12, 0
3, 3025, 261, 0
4, 2395, 891, 0
5, 1185, 2100, 1
6, 509, 2776, 1
7, 200, 3074, 12
8, 66, 3059, 161
9, 35, 2667, 584
10, 22, 1466, 1798
11, 15, 684, 2587
12, 15, 254, 3017
13, 13, 85, 3188
14, 13, 32, 3241
15, 13, 16, 3257
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
