time, s, i, r
0, 3285, 1, 0
1, 3271, 15, 0
2, 3251, 35, 0
3, 2919, 367, 0
4, 1707, 1579, 0
5, 777, 2508, 1
6, 327, 2957, 2
7, 111, 3159, 16
8, 47, 2979, 260
9, 26, 2042, 1218
10, 21, 1013, 2252
11, 15, 414, 2857
12, 15, 141, 3130
13, 13, 55, 3218
14, 13, 22, 3251
15, 13, 10, 3263
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
