time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3115, 171, 0
3, 2188, 1098, 0
4, 1016, 2270, 0
5, 486, 2799, 1
6, 151, 3132, 3
7, 60, 3132, 94
8, 29, 2465, 792
9, 23, 1326, 1937
10, 15, 601, 2670
11, 15, 196, 3075
12, 13, 74, 3199
13, 13, 30, 3243
14, 13, 13, 3260
15, 13, 6, 3267
16, 13, 2, 3271
17, 13, 0, 3273
