time, s, i, r
0, 3285, 1, 0
1, 3279, 7, 0
2, 3279, 7, 0
3, 3166, 120, 0
4, 2577, 709, 0
5, 1559, 1726, 1
6, 576, 2709, 1
7, 206, 3073, 7
8, 76, 3132, 78
9, 36, 2773, 477
10, 22, 1860, 1404
11, 16, 811, 2459
12, 15, 269, 3002
13, 13, 89, 3184
14, 13, 39, 3234
15, 13, 17, 3256
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 0, 3273
