time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3152, 134, 0
4, 2728, 558, 0
5, 1618, 1667, 1
6, 557, 2728, 1
7, 172, 3111, 3
8, 58, 3181, 47
9, 29, 2944, 313
10, 23, 1906, 1357
11, 15, 779, 2492
12, 15, 245, 3026
13, 13, 74, 3199
14, 13, 30, 3243
15, 13, 11, 3262
16, 13, 6, 3267
17, 13, 2, 3271
18, 13, 0, 3273
