time, s, i, r
0, 3285, 1, 0
1, 3247, 39, 0
2, 3009, 277, 0
3, 1852, 1434, 0
4, 846, 2440, 0
5, 350, 2935, 1
6, 120, 3145, 21
7, 58, 3092, 136
8, 30, 2199, 1057
9, 21, 1097, 2168
10, 15, 454, 2817
11, 15, 161, 3110
12, 13, 59, 3214
13, 13, 27, 3246
14, 13, 13, 3260
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
