time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3191, 95, 0
3, 2576, 710, 0
4, 1471, 1815, 0
5, 520, 2765, 1
6, 201, 3082, 3
7, 74, 3178, 34
8, 37, 2831, 418
9, 22, 1757, 1507
10, 16, 758, 2512
11, 15, 261, 3010
12, 13, 89, 3184
13, 13, 36, 3237
14, 13, 18, 3255
15, 13, 5, 3268
16, 13, 3, 3270
17, 13, 0, 3273
