time, s, i, r
0, 3285, 1, 0
1, 3271, 15, 0
2, 2961, 325, 0
3, 1648, 1638, 0
4, 766, 2520, 0
5, 297, 2988, 1
6, 106, 3172, 8
7, 58, 3036, 192
8, 29, 2012, 1245
9, 21, 983, 2282
10, 15, 401, 2870
11, 15, 141, 3130
12, 13, 58, 3215
13, 13, 27, 3246
14, 13, 12, 3261
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
