time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3193, 93, 0
4, 2569, 717, 0
5, 1649, 1636, 1
6, 593, 2692, 1
7, 199, 3085, 2
8, 64, 3166, 56
9, 30, 2743, 513
10, 22, 1932, 1332
11, 16, 823, 2447
12, 15, 272, 2999
13, 13, 78, 3195
14, 13, 34, 3239
15, 13, 12, 3261
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 0, 3273
