time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3233, 53, 0
3, 3203, 83, 0
4, 2661, 625, 0
5, 1644, 1641, 1
6, 644, 2640, 2
7, 257, 3015, 14
8, 85, 3131, 70
9, 36, 2795, 455
10, 23, 1920, 1343
11, 16, 893, 2377
12, 15, 332, 2939
13, 14, 106, 3166
14, 13, 37, 3236
15, 13, 17, 3256
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 1, 3272
19, 13, 0, 3273
