time, s, i, r
0, 3285, 1, 0
1, 3280, 6, 0
2, 3198, 88, 0
3, 3092, 194, 0
4, 2116, 1170, 0
5, 876, 2409, 1
6, 393, 2887, 6
7, 129, 3104, 53
8, 55, 3088, 143
9, 25, 2326, 935
10, 21, 1192, 2073
11, 15, 482, 2789
12, 15, 168, 3103
13, 13, 66, 3207
14, 13, 25, 3248
15, 13, 10, 3263
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
