time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3278, 8, 0
4, 3276, 10, 0
5, 3235, 50, 1
6, 2989, 296, 1
7, 2344, 940, 2
8, 896, 2384, 6
9, 337, 2940, 9
10, 101, 3162, 23
11, 41, 3091, 154
12, 25, 2505, 756
13, 17, 1234, 2035
14, 15, 457, 2814
15, 14, 136, 3136
16, 13, 51, 3222
17, 13, 19, 3254
18, 13, 6, 3267
19, 13, 4, 3269
20, 13, 1, 3272
21, 13, 0, 3273
