time, s, i, r
0, 3285, 1, 0
1, 3275, 11, 0
2, 3271, 15, 0
3, 3032, 254, 0
4, 1941, 1345, 0
5, 1127, 2158, 1
6, 430, 2854, 2
7, 168, 3107, 11
8, 62, 3057, 167
9, 32, 2343, 911
10, 19, 1357, 1910
11, 15, 594, 2677
12, 15, 213, 3058
13, 13, 74, 3199
14, 13, 28, 3245
15, 13, 13, 3260
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
