time, s, i, r
0, 3285, 1, 0
1, 3278, 8, 0
2, 2894, 392, 0
3, 2208, 1078, 0
4, 1090, 2196, 0
5, 452, 2833, 1
6, 173, 3107, 6
7, 66, 3015, 205
8, 33, 2492, 761
9, 21, 1371, 1894
10, 15, 607, 2664
11, 15, 227, 3044
12, 13, 74, 3199
13, 13, 30, 3243
14, 13, 15, 3258
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
