time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3258, 28, 0
3, 2832, 454, 0
4, 2101, 1185, 0
5, 952, 2333, 1
6, 337, 2946, 3
7, 133, 3134, 19
8, 46, 2994, 246
9, 25, 2382, 879
10, 20, 1253, 2013
11, 15, 458, 2813
12, 15, 157, 3114
13, 13, 58, 3215
14, 13, 25, 3248
15, 13, 7, 3266
16, 13, 6, 3267
17, 13, 2, 3271
18, 13, 0, 3273
