time, s, i, r
0, 3285, 1, 0
1, 3246, 40, 0
2, 2939, 347, 0
3, 2077, 1209, 0
4, 1032, 2254, 0
5, 415, 2870, 1
6, 137, 3119, 30
7, 63, 3000, 223
8, 33, 2408, 845
9, 22, 1322, 1942
10, 15, 566, 2705
11, 15, 175, 3096
12, 13, 75, 3198
13, 13, 31, 3242
14, 13, 15, 3258
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
