time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3274, 12, 0
4, 3263, 23, 0
5, 2958, 327, 1
6, 1216, 2069, 1
7, 520, 2764, 2
8, 160, 3119, 7
9, 57, 3211, 18
10, 24, 2986, 276
11, 18, 1607, 1661
12, 14, 681, 2591
13, 13, 219, 3054
14, 13, 72, 3201
15, 13, 21, 3252
16, 13, 7, 3266
17, 13, 3, 3270
18, 13, 0, 3273
