time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3270, 16, 0
4, 3214, 72, 0
5, 2731, 554, 1
6, 1922, 1363, 1
7, 779, 2505, 2
8, 273, 3002, 11
9, 96, 3148, 42
10, 35, 2910, 341
11, 23, 2240, 1023
12, 17, 1024, 2245
13, 15, 374, 2897
14, 13, 117, 3156
15, 13, 47, 3226
16, 13, 16, 3257
17, 13, 7, 3266
18, 13, 3, 3270
19, 13, 0, 3273
