time, s, i, r
0, 3285, 1, 0
1, 3185, 101, 0
2, 2493, 793, 0
3, 1174, 2112, 0
4, 561, 2725, 0
5, 257, 3028, 1
6, 91, 3098, 97
7, 40, 2623, 623
8, 25, 1470, 1791
9, 17, 705, 2564
10, 15, 305, 2966
11, 14, 113, 3159
12, 13, 43, 3230
13, 13, 18, 3255
14, 13, 8, 3265
15, 13, 3, 3270
16, 13, 1, 3272
17, 13, 0, 3273
