time, s, i, r
0, 3285, 1, 0
1, 3277, 9, 0
2, 3038, 248, 0
3, 1865, 1421, 0
4, 796, 2490, 0
5, 334, 2951, 1
6, 124, 3157, 5
7, 47, 3075, 164
8, 25, 2204, 1057
9, 20, 1054, 2212
10, 15, 425, 2846
11, 15, 163, 3108
12, 13, 52, 3221
13, 13, 20, 3253
14, 13, 9, 3264
15, 13, 4, 3269
16, 13, 2, 3271
17, 13, 0, 3273
