time, s, i, r
0, 3285, 1, 0
1, 3179, 107, 0
2, 2954, 332, 0
3, 2078, 1208, 0
4, 826, 2460, 0
5, 377, 2908, 1
6, 118, 3109, 59
7, 63, 3022, 201
8, 33, 2320, 933
9, 21, 1152, 2113
10, 15, 466, 2805
11, 15, 165, 3106
12, 13, 66, 3207
13, 13, 30, 3243
14, 13, 15, 3258
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
