time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3247, 39, 0
4, 2980, 306, 0
5, 2167, 1118, 1
6, 1034, 2250, 2
7, 423, 2860, 3
8, 164, 3105, 17
9, 74, 3029, 183
10, 38, 2469, 779
11, 23, 1327, 1936
12, 17, 573, 2696
13, 15, 210, 3061
14, 15, 86, 3185
15, 13, 35, 3238
16, 13, 19, 3254
17, 13, 5, 3268
18, 13, 4, 3269
19, 13, 2, 3271
20, 13, 0, 3273
