time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3281, 5, 0
4, 3281, 5, 0
5, 3279, 6, 1
6, 3270, 15, 1
7, 3112, 171, 3
8, 1619, 1663, 4
9, 619, 2662, 5
10, 268, 3011, 7
11, 77, 3197, 12
12, 30, 3111, 145
13, 22, 1897, 1367
14, 14, 880, 2392
15, 14, 332, 2940
16, 13, 102, 3171
17, 13, 37, 3236
18, 13, 9, 3264
19, 13, 5, 3268
20, 13, 1, 3272
21, 13, 0, 3273
