time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3282, 4, 0
3, 3145, 141, 0
4, 2424, 862, 0
5, 1015, 2270, 1
6, 515, 2770, 1
7, 162, 3120, 4
8, 64, 3099, 123
9, 30, 2609, 647
10, 20, 1342, 1924
11, 16, 625, 2645
12, 15, 226, 3045
13, 13, 77, 3196
14, 13, 28, 3245
15, 13, 13, 3260
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
