time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3195, 91, 0
3, 2051, 1235, 0
4, 858, 2428, 0
5, 407, 2878, 1
6, 181, 3103, 2
7, 64, 3140, 82
8, 33, 2369, 884
9, 21, 1160, 2105
10, 15, 507, 2764
11, 15, 216, 3055
12, 13, 74, 3199
13, 13, 33, 3240
14, 13, 12, 3261
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
