time, s, i, r
0, 3285, 1, 0
1, 3250, 36, 0
2, 2632, 654, 0
3, 1276, 2010, 0
4, 583, 2703, 0
5, 254, 3031, 1
6, 91, 3165, 30
7, 42, 2725, 519
8, 24, 1572, 1690
9, 18, 743, 2525
10, 15, 318, 2953
11, 15, 113, 3158
12, 13, 42, 3231
13, 13, 19, 3254
14, 13, 7, 3266
15, 13, 4, 3269
16, 13, 2, 3271
17, 13, 0, 3273
