time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3191, 95, 0
4, 2648, 638, 0
5, 2097, 1188, 1
6, 769, 2516, 1
7, 262, 3022, 2
8, 88, 3122, 76
9, 32, 2870, 384
10, 21, 2356, 909
11, 16, 1049, 2221
12, 15, 370, 2901
13, 13, 106, 3167
14, 13, 41, 3232
15, 13, 12, 3261
16, 13, 6, 3267
17, 13, 3, 3270
18, 13, 0, 3273
