time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3204, 82, 0
4, 2714, 572, 0
5, 1486, 1799, 1
6, 564, 2721, 1
7, 231, 3053, 2
8, 81, 3151, 54
9, 40, 2907, 339
10, 23, 1790, 1473
11, 18, 813, 2455
12, 15, 286, 2985
13, 14, 102, 3170
14, 13, 40, 3233
15, 13, 20, 3253
16, 13, 6, 3267
17, 13, 4, 3269
18, 13, 1, 3272
19, 13, 0, 3273
