time, s, i, r
0, 3285, 1, 0
1, 3147, 139, 0
2, 2675, 611, 0
3, 1898, 1388, 0
4, 677, 2609, 0
5, 202, 3083, 1
6, 74, 3129, 83
7, 36, 2911, 339
8, 23, 2144, 1119
9, 16, 935, 2335
10, 15, 288, 2983
11, 13, 93, 3180
12, 13, 39, 3234
13, 13, 16, 3257
14, 13, 6, 3267
15, 13, 3, 3270
16, 13, 0, 3273
