time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3060, 226, 0
4, 2742, 544, 0
5, 1662, 1623, 1
6, 669, 2616, 1
7, 312, 2971, 3
8, 90, 3105, 91
9, 45, 2851, 390
10, 25, 1963, 1298
11, 19, 909, 2358
12, 15, 380, 2891
13, 14, 126, 3146
14, 13, 47, 3226
15, 13, 20, 3253
16, 13, 10, 3263
17, 13, 3, 3270
18, 13, 1, 3272
19, 13, 0, 3273
