time, s, i, r
0, 3285, 1, 0
1, 3232, 54, 0
2, 3014, 272, 0
3, 2450, 836, 0
4, 1234, 2052, 0
5, 468, 2817, 1
6, 183, 3076, 27
7, 65, 3059, 162
8, 35, 2699, 552
9, 22, 1529, 1735
10, 15, 661, 2610
11, 15, 234, 3037
12, 13, 82, 3191
13, 13, 32, 3241
14, 13, 16, 3257
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
