time, s, i, r
0, 3285, 1, 0
1, 3224, 62, 0
2, 3184, 102, 0
3, 2730, 556, 0
4, 992, 2294, 0
5, 457, 2828, 1
6, 154, 3108, 24
7, 62, 3148, 76
8, 34, 2759, 493
9, 18, 1380, 1888
10, 15, 588, 2683
11, 15, 200, 3071
12, 13, 78, 3195
13, 13, 29, 3244
14, 13, 12, 3261
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
