time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3221, 65, 0
4, 2405, 881, 0
5, 903, 2382, 1
6, 482, 2803, 1
7, 155, 3129, 2
8, 55, 3168, 63
9, 27, 2547, 712
10, 21, 1260, 2005
11, 15, 599, 2672
12, 15, 203, 3068
13, 13, 66, 3207
14, 13, 26, 3247
15, 13, 10, 3263
16, 13, 5, 3268
17, 13, 2, 3271
18, 13, 0, 3273
