time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3274, 12, 0
4, 3273, 13, 0
5, 2823, 462, 1
6, 1130, 2155, 1
7, 486, 2798, 2
8, 142, 3141, 3
9, 55, 3219, 12
10, 26, 2871, 389
11, 18, 1505, 1763
12, 15, 626, 2645
13, 13, 200, 3073
14, 13, 68, 3205
15, 13, 20, 3253
16, 13, 8, 3265
17, 13, 4, 3269
18, 13, 0, 3273
