time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3276, 10, 0
4, 3273, 13, 0
5, 3271, 14, 1
6, 3235, 50, 1
7, 2673, 611, 2
8, 2074, 1205, 7
9, 896, 2379, 11
10, 248, 3023, 15
11, 90, 3157, 39
12, 34, 2861, 391
13, 23, 2363, 900
14, 16, 1150, 2120
15, 15, 380, 2891
16, 13, 110, 3163
17, 13, 40, 3233
18, 13, 15, 3258
19, 13, 6, 3267
20, 13, 3, 3270
21, 13, 0, 3273
