time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3248, 38, 0
4, 2980, 306, 0
5, 2013, 1272, 1
6, 1062, 2223, 1
7, 433, 2850, 3
8, 175, 3080, 31
9, 64, 3017, 205
10, 33, 2372, 881
11, 22, 1303, 1961
12, 15, 589, 2682
13, 15, 219, 3052
14, 13, 79, 3194
15, 13, 31, 3242
16, 13, 15, 3258
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
