time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3270, 16, 0
3, 3139, 147, 0
4, 2486, 800, 0
5, 1193, 2092, 1
6, 453, 2830, 3
7, 162, 3119, 5
8, 54, 3165, 67
9, 27, 2688, 571
10, 18, 1521, 1747
11, 16, 619, 2651
12, 13, 206, 3067
13, 13, 70, 3203
14, 13, 20, 3253
15, 13, 10, 3263
16, 13, 4, 3269
17, 13, 1, 3272
18, 13, 0, 3273
