time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3284, 2, 0
3, 3211, 75, 0
4, 2779, 507, 0
5, 1928, 1357, 1
6, 839, 2446, 1
7, 324, 2960, 2
8, 107, 3126, 53
9, 36, 2948, 302
10, 24, 2227, 1035
11, 18, 1137, 2131
12, 15, 415, 2856
13, 13, 133, 3140
14, 13, 50, 3223
15, 13, 18, 3255
16, 13, 7, 3266
17, 13, 4, 3269
18, 13, 0, 3273
