time, s, i, r
0, 3285, 1, 0
1, 3278, 8, 0
2, 3124, 162, 0
3, 1622, 1664, 0
4, 608, 2678, 0
5, 263, 3022, 1
6, 75, 3206, 5
7, 31, 3117, 138
8, 22, 1902, 1362
9, 14, 873, 2399
10, 14, 326, 2946
11, 13, 102, 3171
12, 13, 36, 3237
13, 13, 9, 3264
14, 13, 5, 3268
15, 13, 1, 3272
16, 13, 0, 3273
