time, s, i, r
0, 3285, 1, 0
1, 3283, 3, 0
2, 3283, 3, 0
3, 3261, 25, 0
4, 3057, 229, 0
5, 2491, 794, 1
6, 1448, 1836, 2
7, 508, 2775, 3
8, 192, 3076, 18
9, 64, 3108, 114
10, 30, 2657, 599
11, 22, 1747, 1517
12, 16, 722, 2548
13, 15, 248, 3023
14, 13, 76, 3197
15, 13, 35, 3238
16, 13, 12, 3261
17, 13, 6, 3267
18, 13, 3, 3270
19, 13, 0, 3273
