time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3283, 3, 0
3, 3283, 3, 0
4, 3272, 14, 0
5, 3222, 63, 1
6, 2572, 712, 2
7, 925, 2359, 2
8, 428, 2855, 3
9, 107, 3167, 12
10, 39, 3193, 54
11, 20, 2649, 617
12, 16, 1299, 1971
13, 13, 545, 2728
14, 13, 154, 3119
15, 13, 46, 3227
16, 13, 13, 3260
17, 13, 4, 3269
18, 13, 1, 3272
19, 13, 0, 3273
