time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3282, 4, 0
3, 3282, 4, 0
4, 3264, 22, 0
5, 3262, 23, 1
6, 3001, 283, 2
7, 2230, 1054, 2
8, 1210, 2072, 4
9, 460, 2818, 8
10, 183, 3081, 22
11, 63, 3031, 192
12, 34, 2526, 726
13, 23, 1465, 1798
14, 16, 652, 2618
15, 15, 228, 3043
16, 14, 81, 3191
17, 13, 31, 3242
18, 13, 16, 3257
19, 13, 5, 3268
20, 13, 3, 3270
21, 13, 1, 3272
22, 13, 0, 3273
