time, s, i, r
0, 3285, 1, 0
1, 3257, 29, 0
2, 2829, 457, 0
3, 1637, 1649, 0
4, 715, 2571, 0
5, 324, 2961, 1
6, 113, 3148, 25
7, 47, 2967, 272
8, 26, 1944, 1316
9, 21, 933, 2332
10, 15, 408, 2863
11, 15, 144, 3127
12, 13, 51, 3222
13, 13, 22, 3251
14, 13, 10, 3263
15, 13, 5, 3268
16, 13, 2, 3271
17, 13, 0, 3273
