time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3262, 24, 0
3, 3153, 133, 0
4, 2462, 824, 0
5, 1448, 1837, 1
6, 573, 2711, 2
7, 201, 3074, 11
8, 83, 3091, 112
9, 41, 2676, 569
10, 23, 1767, 1496
11, 18, 780, 2488
12, 15, 294, 2977
13, 15, 95, 3176
14, 13, 39, 3234
15, 13, 21, 3252
16, 13, 5, 3268
17, 13, 5, 3268
18, 13, 2, 3271
19, 13, 0, 3273
