time, s, i, r
0, 3285, 1, 0
1, 3266, 20, 0
2, 3074, 212, 0
3, 2122, 1164, 0
4, 974, 2312, 0
5, 481, 2804, 1
6, 148, 3129, 9
7, 60, 3108, 118
8, 29, 2350, 907
9, 23, 1277, 1986
10, 15, 592, 2679
11, 15, 195, 3076
12, 13, 71, 3202
13, 13, 30, 3243
14, 13, 13, 3260
15, 13, 6, 3267
16, 13, 2, 3271
17, 13, 0, 3273
