time, s, i, r
0, 3285, 1, 0
1, 3282, 4, 0
2, 3282, 4, 0
3, 3226, 60, 0
4, 2669, 617, 0
5, 1901, 1384, 1
6, 700, 2585, 1
7, 233, 3049, 4
8, 77, 3178, 31
9, 38, 2931, 317
10, 22, 2214, 1050
11, 17, 962, 2307
12, 15, 348, 2923
13, 14, 93, 3179
14, 13, 41, 3232
15, 13, 18, 3255
16, 13, 5, 3268
17, 13, 4, 3269
18, 13, 1, 3272
19, 13, 0, 3273
