time, s, i, r
0, 3285, 1, 0
1, 3270, 16, 0
2, 3222, 64, 0
3, 2797, 489, 0
4, 2323, 963, 0
5, 1010, 2275, 1
6, 308, 2976, 2
7, 105, 3155, 26
8, 38, 2966, 282
9, 23, 2485, 778
10, 16, 1322, 1948
11, 15, 458, 2813
12, 13, 135, 3138
13, 13, 42, 3231
14, 13, 18, 3255
15, 13, 6, 3267
16, 13, 3, 3270
17, 13, 0, 3273
