time, s, i, r
0, 3285, 1, 0
1, 3284, 2, 0
2, 3193, 93, 0
3, 2569, 717, 0
4, 1649, 1637, 0
5, 593, 2692, 1
6, 199, 3085, 2
7, 64, 3165, 57
8, 30, 2743, 513
9, 22, 1932, 1332
10, 16, 823, 2447
11, 15, 272, 2999
12, 13, 78, 3195
13, 13, 34, 3239
14, 13, 12, 3261
15, 13, 6, 3267
16, 13, 3, 3270
17, 13, 0, 3273
