"effort","total_infected, edges_closed"
0,1258
0.01,1214
0.06,1378
0.11,1379
0.16,1435
0.21,1416
0.26,1499
0.31,1509
0.36,1527
0.41,1567
0.46,1586
0.51,1638
0.56,1574
0.61,1598
0.66,1481
0.71,1225
0.76,750
0.81,408
0.86,54
0.91,28
0.96,14
